transaction_id,account_id,bank,account_type,timestamp,date,merchant_raw,merchant,category,amount_sar,direction,currency
TXN-1625,ACC-SNB-003,Saudi National Bank,Savings,2026-04-13 07:05,2026-04-13,IKEA  RIYADH SA,IKEA,Shopping,755.42,debit,SAR
TXN-1626,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-13 10:50,2026-04-13,CAREEM  RIYADH SA,Careem,Transport,16.53,debit,SAR
TXN-1627,ACC-ALINMA-001,Alinma Bank,Current,2026-04-14 02:09,2026-04-14,IKEA  RIYADH SA,IKEA,Shopping,692.33,debit,SAR
TXN-1628,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-14 04:43,2026-04-14,IKEA  RIYADH SA,IKEA,Shopping,274.6,debit,SAR
TXN-1630,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-15 03:55,2026-04-15,SPOTIFY  RIYADH SA,Spotify,Entertainment,18.09,debit,SAR
TXN-1629,ACC-ALINMA-001,Alinma Bank,Current,2026-04-15 13:49,2026-04-15,FITNESS TIME  RIYADH SA,Fitness Time,Health,207.34,debit,SAR
TXN-1631,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-16 08:37,2026-04-16,JARIR BOOKSTORE  RIYADH SA,Jarir Bookstore,Shopping,406.27,debit,SAR
TXN-1632,ACC-ALINMA-001,Alinma Bank,Current,2026-04-16 12:08,2026-04-16,NAMSHI  RIYADH SA,Namshi,Shopping,281.82,debit,SAR
TXN-1633,ACC-SNB-003,Saudi National Bank,Savings,2026-04-17 02:27,2026-04-17,AL NAHDI PHARMACY  RIYADH SA,Al Nahdi Pharmacy,Health,185.17,debit,SAR
TXN-1634,ACC-SNB-003,Saudi National Bank,Savings,2026-04-18 00:04,2026-04-18,CENTREPOINT  RIYADH SA,Centrepoint,Shopping,188.66,debit,SAR
TXN-1635,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-18 11:35,2026-04-18,IKEA  RIYADH SA,IKEA,Shopping,307.28,debit,SAR
TXN-1636,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-19 09:50,2026-04-19,UBER  RIYADH SA,Uber,Transport,38.38,debit,SAR
TXN-1637,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-20 04:41,2026-04-20,NETFLIX  RIYADH SA,Netflix,Entertainment,54.6,debit,SAR
TXN-1638,ACC-SNB-003,Saudi National Bank,Savings,2026-04-20 10:50,2026-04-20,BOULEVARD RIYADH  RIYADH SA,Boulevard Riyadh,Entertainment,186.02,debit,SAR
TXN-1639,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-21 12:26,2026-04-21,SAUDI ELECTRICITY CO  RIYADH SA,Saudi Electricity Co,Utilities,598.44,debit,SAR
TXN-1640,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-21 23:22,2026-04-21,NATIONAL WATER CO  RIYADH SA,National Water Co,Utilities,107.72,debit,SAR
TXN-1641,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-22 07:05,2026-04-22,SPOTIFY  RIYADH SA,Spotify,Entertainment,13.26,debit,SAR
TXN-1643,ACC-ALINMA-001,Alinma Bank,Current,2026-04-23 02:24,2026-04-23,UBER  RIYADH SA,Uber,Transport,37.53,debit,SAR
TXN-1642,ACC-ALINMA-001,Alinma Bank,Current,2026-04-23 04:07,2026-04-23,NAMSHI  RIYADH SA,Namshi,Shopping,202.23,debit,SAR
TXN-1644,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-23 04:22,2026-04-23,DANUBE  RIYADH SA,Danube,Groceries,250.45,debit,SAR
TXN-1645,ACC-SNB-003,Saudi National Bank,Savings,2026-04-23 07:56,2026-04-23,NETFLIX  RIYADH SA,Netflix,Entertainment,37.33,debit,SAR
TXN-1646,ACC-SNB-003,Saudi National Bank,Savings,2026-04-23 21:00,2026-04-23,HERFY  RIYADH SA,Herfy,Food & Dining,40.51,debit,SAR
TXN-1647,ACC-ALINMA-001,Alinma Bank,Current,2026-04-24 05:47,2026-04-24,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,30.27,debit,SAR
TXN-1648,ACC-ALINMA-001,Alinma Bank,Current,2026-04-25 05:42,2026-04-25,FITNESS TIME  RIYADH SA,Fitness Time,Health,228.84,debit,SAR
TXN-1649,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-25 06:23,2026-04-25,THE CHEESECAKE FACTORY  RIYADH SA,The Cheesecake Factory,Food & Dining,147.73,debit,SAR
TXN-1650,ACC-SNB-003,Saudi National Bank,Savings,2026-04-25 22:58,2026-04-25,PETROMIN  RIYADH SA,Petromin,Transport,162.85,debit,SAR
TXN-1651,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-27 00:35,2026-04-27,PANDA HYPERMARKET  RIYADH SA,Panda Hypermarket,Groceries,93.68,debit,SAR
TXN-1652,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-27 11:02,2026-04-27,STC  RIYADH SA,STC,Utilities,281.94,debit,SAR
TXN-1010,ACC-ALINMA-001,Alinma Bank,Current,2026-04-27 14:00,2026-04-27,SALARY CREDIT  RIYADH SA,Salary Credit,Income,11104.78,credit,SAR
TXN-1654,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-28 04:18,2026-04-28,DUNKIN  RIYADH SA,Dunkin,Food & Dining,29.43,debit,SAR
TXN-1655,ACC-SNB-003,Saudi National Bank,Savings,2026-04-28 09:31,2026-04-28,SECTION B COFFEE  RIYADH SA,Section B Coffee,Food & Dining,43.41,debit,SAR
TXN-1656,ACC-SNB-003,Saudi National Bank,Savings,2026-04-28 12:52,2026-04-28,TAMIMI MARKETS  RIYADH SA,Tamimi Markets,Groceries,180.91,debit,SAR
TXN-1653,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-04-28 13:02,2026-04-28,DUNKIN  RIYADH SA,Dunkin,Food & Dining,18.32,debit,SAR
TXN-1658,ACC-SNB-003,Saudi National Bank,Savings,2026-04-30 09:49,2026-04-30,PANDA HYPERMARKET  RIYADH SA,Panda Hypermarket,Groceries,220.95,debit,SAR
TXN-1657,ACC-ALINMA-001,Alinma Bank,Current,2026-04-30 13:10,2026-04-30,AL BAIK  RIYADH SA,Al Baik,Food & Dining,32.3,debit,SAR
TXN-1661,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-01 03:59,2026-05-01,CARREFOUR  RIYADH SA,Carrefour,Groceries,192.72,debit,SAR
TXN-1660,ACC-SNB-003,Saudi National Bank,Savings,2026-05-01 05:23,2026-05-01,CARREFOUR  RIYADH SA,Carrefour,Groceries,234.95,debit,SAR
TXN-1662,ACC-SNB-003,Saudi National Bank,Savings,2026-05-01 07:02,2026-05-01,MOBILY  RIYADH SA,Mobily,Utilities,210.69,debit,SAR
TXN-1659,ACC-SNB-003,Saudi National Bank,Savings,2026-05-01 12:12,2026-05-01,DUNKIN  RIYADH SA,Dunkin,Food & Dining,35.5,debit,SAR
TXN-1663,ACC-SNB-003,Saudi National Bank,Savings,2026-05-02 05:25,2026-05-02,MOBILY  RIYADH SA,Mobily,Utilities,232.75,debit,SAR
TXN-1664,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-03 00:16,2026-05-03,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,162.17,debit,SAR
TXN-1665,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-03 06:22,2026-05-03,JARIR BOOKSTORE  RIYADH SA,Jarir Bookstore,Shopping,340.37,debit,SAR
TXN-1666,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-04 00:48,2026-05-04,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,41.92,debit,SAR
TXN-1667,ACC-SNB-003,Saudi National Bank,Savings,2026-05-04 00:59,2026-05-04,PETROMIN  RIYADH SA,Petromin,Transport,150.96,debit,SAR
TXN-1668,ACC-SNB-003,Saudi National Bank,Savings,2026-05-05 09:53,2026-05-05,KUDU  RIYADH SA,Kudu,Food & Dining,57.11,debit,SAR
TXN-1672,ACC-ALINMA-001,Alinma Bank,Current,2026-05-06 04:36,2026-05-06,AL NAHDI PHARMACY  RIYADH SA,Al Nahdi Pharmacy,Health,132.96,debit,SAR
TXN-1669,ACC-SNB-003,Saudi National Bank,Savings,2026-05-06 07:22,2026-05-06,NETFLIX  RIYADH SA,Netflix,Entertainment,39.6,debit,SAR
TXN-1671,ACC-SNB-003,Saudi National Bank,Savings,2026-05-06 07:43,2026-05-06,WHITES PHARMACY  RIYADH SA,Whites Pharmacy,Health,50.03,debit,SAR
TXN-1670,ACC-ALINMA-001,Alinma Bank,Current,2026-05-06 13:26,2026-05-06,IKEA  RIYADH SA,IKEA,Shopping,534.8,debit,SAR
TXN-1673,ACC-ALINMA-001,Alinma Bank,Current,2026-05-07 01:09,2026-05-07,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,154.23,debit,SAR
TXN-1674,ACC-ALINMA-001,Alinma Bank,Current,2026-05-07 06:57,2026-05-07,CAREEM  RIYADH SA,Careem,Transport,40.53,debit,SAR
TXN-1677,ACC-SNB-003,Saudi National Bank,Savings,2026-05-09 08:43,2026-05-09,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,26.35,debit,SAR
TXN-1675,ACC-SNB-003,Saudi National Bank,Savings,2026-05-09 09:39,2026-05-09,TAMIMI MARKETS  RIYADH SA,Tamimi Markets,Groceries,129.79,debit,SAR
TXN-1678,ACC-SNB-003,Saudi National Bank,Savings,2026-05-09 13:04,2026-05-09,AL NAHDI PHARMACY  RIYADH SA,Al Nahdi Pharmacy,Health,102.34,debit,SAR
TXN-1676,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-09 13:17,2026-05-09,CENTREPOINT  RIYADH SA,Centrepoint,Shopping,289.6,debit,SAR
TXN-1679,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-10 01:28,2026-05-10,MAESTRO PIZZA  RIYADH SA,Maestro Pizza,Food & Dining,74.61,debit,SAR
TXN-1680,ACC-ALINMA-001,Alinma Bank,Current,2026-05-11 11:07,2026-05-11,AL NAHDI PHARMACY  RIYADH SA,Al Nahdi Pharmacy,Health,33.52,debit,SAR
TXN-1682,ACC-ALINMA-001,Alinma Bank,Current,2026-05-11 21:14,2026-05-11,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,25.61,debit,SAR
TXN-1681,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-12 13:36,2026-05-12,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,175.77,debit,SAR
TXN-1683,ACC-ALINMA-001,Alinma Bank,Current,2026-05-12 23:40,2026-05-12,EXTRA STORES  RIYADH SA,Extra Stores,Shopping,751.09,debit,SAR
TXN-1685,ACC-SNB-003,Saudi National Bank,Savings,2026-05-13 07:42,2026-05-13,PANDA HYPERMARKET  RIYADH SA,Panda Hypermarket,Groceries,273.0,debit,SAR
TXN-1684,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-13 09:32,2026-05-13,CENTREPOINT  RIYADH SA,Centrepoint,Shopping,127.08,debit,SAR
TXN-1687,ACC-SNB-003,Saudi National Bank,Savings,2026-05-14 03:07,2026-05-14,CAREEM  RIYADH SA,Careem,Transport,32.74,debit,SAR
TXN-1689,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-14 05:12,2026-05-14,H&M  RIYADH SA,H&M,Shopping,248.34,debit,SAR
TXN-1686,ACC-ALINMA-001,Alinma Bank,Current,2026-05-14 11:43,2026-05-14,SAPTCO  RIYADH SA,SAPTCO,Transport,13.34,debit,SAR
TXN-1688,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-14 13:01,2026-05-14,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,20.06,debit,SAR
TXN-1690,ACC-SNB-003,Saudi National Bank,Savings,2026-05-14 21:58,2026-05-14,BOULEVARD RIYADH  RIYADH SA,Boulevard Riyadh,Entertainment,202.05,debit,SAR
TXN-1691,ACC-SNB-003,Saudi National Bank,Savings,2026-05-15 08:13,2026-05-15,H&M  RIYADH SA,H&M,Shopping,73.79,debit,SAR
TXN-1693,ACC-ALINMA-001,Alinma Bank,Current,2026-05-16 06:06,2026-05-16,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,178.98,debit,SAR
TXN-1692,ACC-SNB-003,Saudi National Bank,Savings,2026-05-16 08:40,2026-05-16,H&M  RIYADH SA,H&M,Shopping,199.06,debit,SAR
TXN-1694,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-18 11:49,2026-05-18,PANDA HYPERMARKET  RIYADH SA,Panda Hypermarket,Groceries,273.08,debit,SAR
TXN-1695,ACC-ALINMA-001,Alinma Bank,Current,2026-05-19 12:31,2026-05-19,BOULEVARD RIYADH  RIYADH SA,Boulevard Riyadh,Entertainment,207.72,debit,SAR
TXN-1696,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-20 01:54,2026-05-20,NAMSHI  RIYADH SA,Namshi,Shopping,349.19,debit,SAR
TXN-1697,ACC-ALINMA-001,Alinma Bank,Current,2026-05-20 03:22,2026-05-20,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,120.95,debit,SAR
TXN-1699,ACC-SNB-003,Saudi National Bank,Savings,2026-05-20 10:08,2026-05-20,IKEA  RIYADH SA,IKEA,Shopping,753.26,debit,SAR
TXN-1698,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-20 13:27,2026-05-20,CAREEM  RIYADH SA,Careem,Transport,50.8,debit,SAR
TXN-1700,ACC-ALINMA-001,Alinma Bank,Current,2026-05-20 23:29,2026-05-20,SECTION B COFFEE  RIYADH SA,Section B Coffee,Food & Dining,22.91,debit,SAR
TXN-1703,ACC-ALINMA-001,Alinma Bank,Current,2026-05-22 00:06,2026-05-22,THE CHEESECAKE FACTORY  RIYADH SA,The Cheesecake Factory,Food & Dining,139.74,debit,SAR
TXN-1702,ACC-SNB-003,Saudi National Bank,Savings,2026-05-22 03:00,2026-05-22,PETROMIN  RIYADH SA,Petromin,Transport,110.72,debit,SAR
TXN-1701,ACC-ALINMA-001,Alinma Bank,Current,2026-05-22 07:21,2026-05-22,SPOTIFY  RIYADH SA,Spotify,Entertainment,20.31,debit,SAR
TXN-1705,ACC-ALINMA-001,Alinma Bank,Current,2026-05-23 02:25,2026-05-23,UBER  RIYADH SA,Uber,Transport,62.81,debit,SAR
TXN-1704,ACC-ALINMA-001,Alinma Bank,Current,2026-05-23 11:48,2026-05-23,FITNESS TIME  RIYADH SA,Fitness Time,Health,299.87,debit,SAR
TXN-1707,ACC-ALINMA-001,Alinma Bank,Current,2026-05-23 23:44,2026-05-23,MAESTRO PIZZA  RIYADH SA,Maestro Pizza,Food & Dining,72.95,debit,SAR
TXN-1706,ACC-SNB-003,Saudi National Bank,Savings,2026-05-24 12:38,2026-05-24,FITNESS TIME  RIYADH SA,Fitness Time,Health,351.94,debit,SAR
TXN-1708,ACC-ALINMA-001,Alinma Bank,Current,2026-05-24 22:15,2026-05-24,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,35.12,debit,SAR
TXN-1709,ACC-ALINMA-001,Alinma Bank,Current,2026-05-26 09:15,2026-05-26,JARIR BOOKSTORE  RIYADH SA,Jarir Bookstore,Shopping,303.93,debit,SAR
TXN-1711,ACC-ALINMA-001,Alinma Bank,Current,2026-05-27 00:48,2026-05-27,AL BAIK  RIYADH SA,Al Baik,Food & Dining,46.55,debit,SAR
TXN-1712,ACC-SNB-003,Saudi National Bank,Savings,2026-05-27 02:39,2026-05-27,HERFY  RIYADH SA,Herfy,Food & Dining,53.83,debit,SAR
TXN-1713,ACC-SNB-003,Saudi National Bank,Savings,2026-05-27 09:58,2026-05-27,OTHAIM MARKETS  RIYADH SA,Othaim Markets,Groceries,243.13,debit,SAR
TXN-1710,ACC-ALINMA-001,Alinma Bank,Current,2026-05-27 10:16,2026-05-27,JARIR BOOKSTORE  RIYADH SA,Jarir Bookstore,Shopping,561.35,debit,SAR
TXN-1011,ACC-ALINMA-001,Alinma Bank,Current,2026-05-27 14:00,2026-05-27,SALARY CREDIT  RIYADH SA,Salary Credit,Income,11136.07,credit,SAR
TXN-1714,ACC-ALINMA-001,Alinma Bank,Current,2026-05-27 23:32,2026-05-27,SPOTIFY  RIYADH SA,Spotify,Entertainment,18.19,debit,SAR
TXN-1715,ACC-SNB-003,Saudi National Bank,Savings,2026-05-27 23:45,2026-05-27,SAPTCO  RIYADH SA,SAPTCO,Transport,29.8,debit,SAR
TXN-1716,ACC-ALINMA-001,Alinma Bank,Current,2026-05-28 09:42,2026-05-28,SAPTCO  RIYADH SA,SAPTCO,Transport,17.27,debit,SAR
TXN-1719,ACC-ALINMA-001,Alinma Bank,Current,2026-05-30 00:05,2026-05-30,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,40.94,debit,SAR
TXN-1717,ACC-ALINMA-001,Alinma Bank,Current,2026-05-30 03:42,2026-05-30,MAESTRO PIZZA  RIYADH SA,Maestro Pizza,Food & Dining,51.48,debit,SAR
TXN-1718,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-30 08:43,2026-05-30,AL NAHDI PHARMACY  RIYADH SA,Al Nahdi Pharmacy,Health,142.41,debit,SAR
TXN-1721,ACC-ALINMA-001,Alinma Bank,Current,2026-05-31 03:33,2026-05-31,KUDU  RIYADH SA,Kudu,Food & Dining,31.52,debit,SAR
TXN-1720,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-31 07:49,2026-05-31,TAMIMI MARKETS  RIYADH SA,Tamimi Markets,Groceries,134.17,debit,SAR
TXN-1722,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-05-31 23:58,2026-05-31,DR SULAIMAN AL HABIB  RIYADH SA,Dr Sulaiman Al Habib,Health,837.3,debit,SAR
TXN-1723,ACC-ALINMA-001,Alinma Bank,Current,2026-06-01 01:54,2026-06-01,VOX CINEMAS  RIYADH SA,VOX Cinemas,Entertainment,108.66,debit,SAR
TXN-1725,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-02 00:10,2026-06-02,VOX CINEMAS  RIYADH SA,VOX Cinemas,Entertainment,75.82,debit,SAR
TXN-1724,ACC-ALINMA-001,Alinma Bank,Current,2026-06-02 01:16,2026-06-02,DUNKIN  RIYADH SA,Dunkin,Food & Dining,25.16,debit,SAR
TXN-1726,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-02 07:17,2026-06-02,MAESTRO PIZZA  RIYADH SA,Maestro Pizza,Food & Dining,81.93,debit,SAR
TXN-1727,ACC-ALINMA-001,Alinma Bank,Current,2026-06-02 08:58,2026-06-02,AL BAIK  RIYADH SA,Al Baik,Food & Dining,40.33,debit,SAR
TXN-1728,ACC-ALINMA-001,Alinma Bank,Current,2026-06-02 23:34,2026-06-02,IKEA  RIYADH SA,IKEA,Shopping,814.06,debit,SAR
TXN-1729,ACC-ALINMA-001,Alinma Bank,Current,2026-06-03 07:23,2026-06-03,THE CHEESECAKE FACTORY  RIYADH SA,The Cheesecake Factory,Food & Dining,145.25,debit,SAR
TXN-1730,ACC-ALINMA-001,Alinma Bank,Current,2026-06-03 13:03,2026-06-03,PETROMIN  RIYADH SA,Petromin,Transport,73.53,debit,SAR
TXN-1732,ACC-SNB-003,Saudi National Bank,Savings,2026-06-03 21:45,2026-06-03,STARBUCKS  RIYADH SA,Starbucks,Food & Dining,23.89,debit,SAR
TXN-1731,ACC-SNB-003,Saudi National Bank,Savings,2026-06-04 13:44,2026-06-04,SECTION B COFFEE  RIYADH SA,Section B Coffee,Food & Dining,52.74,debit,SAR
TXN-1733,ACC-SNB-003,Saudi National Bank,Savings,2026-06-05 02:44,2026-06-05,HERFY  RIYADH SA,Herfy,Food & Dining,47.54,debit,SAR
TXN-1734,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-05 21:05,2026-06-05,IKEA  RIYADH SA,IKEA,Shopping,386.55,debit,SAR
TXN-1736,ACC-ALINMA-001,Alinma Bank,Current,2026-06-05 23:46,2026-06-05,PETROMIN  RIYADH SA,Petromin,Transport,89.95,debit,SAR
TXN-1737,ACC-ALINMA-001,Alinma Bank,Current,2026-06-06 01:35,2026-06-06,UBER  RIYADH SA,Uber,Transport,36.8,debit,SAR
TXN-1735,ACC-SNB-003,Saudi National Bank,Savings,2026-06-06 01:41,2026-06-06,BOULEVARD RIYADH  RIYADH SA,Boulevard Riyadh,Entertainment,177.47,debit,SAR
TXN-1738,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-07 05:58,2026-06-07,SAPTCO  RIYADH SA,SAPTCO,Transport,27.19,debit,SAR
TXN-1741,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-08 04:06,2026-06-08,VOX CINEMAS  RIYADH SA,VOX Cinemas,Entertainment,81.86,debit,SAR
TXN-1739,ACC-ALINMA-001,Alinma Bank,Current,2026-06-08 10:44,2026-06-08,BOULEVARD RIYADH  RIYADH SA,Boulevard Riyadh,Entertainment,117.6,debit,SAR
TXN-1740,ACC-SNB-003,Saudi National Bank,Savings,2026-06-08 11:21,2026-06-08,KUDU  RIYADH SA,Kudu,Food & Dining,60.15,debit,SAR
TXN-1744,ACC-ALINMA-001,Alinma Bank,Current,2026-06-08 23:36,2026-06-08,SAUDI ELECTRICITY CO  RIYADH SA,Saudi Electricity Co,Utilities,348.53,debit,SAR
TXN-1743,ACC-ALINMA-001,Alinma Bank,Current,2026-06-09 02:02,2026-06-09,DUNKIN  RIYADH SA,Dunkin,Food & Dining,30.21,debit,SAR
TXN-1742,ACC-RAJHI-002,Al Rajhi Bank,Current,2026-06-09 03:04,2026-06-09,ADNOC STATION  RIYADH SA,ADNOC Station,Transport,134.99,debit,SAR
